symbol,window,timestamp,price
GUSD,calm,1676512843,0.9990422408199561
GUSD,calm,1676516447,0.9995390590841999
GUSD,calm,1676519883,1.001
GUSD,calm,1676523480,0.999046934767149
GUSD,calm,1676527371,1.0051373046686445
GUSD,calm,1676530857,1.0003213903397572
GUSD,calm,1676534446,0.9976719108252319
GUSD,calm,1676537865,0.999071
GUSD,calm,1676541648,1.0015289397529803
GUSD,calm,1676545082,1.0
GUSD,calm,1676548862,1.0024932467513448
GUSD,calm,1676552283,0.996225
GUSD,calm,1676556036,0.9949813661273662
GUSD,calm,1676559469,0.995589
GUSD,calm,1676563254,0.9938296273674245
GUSD,calm,1676566875,0.9975425784898587
GUSD,calm,1676570475,0.9966765788946885
GUSD,calm,1676573866,0.997132
GUSD,calm,1676577465,0.99859
GUSD,calm,1676581055,0.998041
GUSD,calm,1676584912,0.9963070851536763
GUSD,calm,1676588413,0.9925130333702405
GUSD,calm,1676591987,1.0003568984174052
GUSD,calm,1676595477,0.994241
GUSD,calm,1676599050,0.993517
GUSD,calm,1676602682,0.996986
GUSD,calm,1676606279,0.996869
GUSD,calm,1676610177,0.991472
GUSD,calm,1676613484,0.994517
GUSD,calm,1676617086,0.998136
GUSD,calm,1676620678,0.997587
GUSD,calm,1676624275,0.996893
GUSD,calm,1676627874,0.997912
GUSD,calm,1676631482,0.995683
GUSD,calm,1676635067,0.997231
GUSD,calm,1676638680,0.996538
GUSD,calm,1676642284,0.998323
GUSD,calm,1676645877,1.001
GUSD,calm,1676649466,0.995872
GUSD,calm,1676653082,0.997425
GUSD,calm,1676656658,0.998707
GUSD,calm,1676660265,0.994297
GUSD,calm,1676663878,0.999294
GUSD,calm,1676667472,0.999373
GUSD,calm,1676671071,1.001
GUSD,calm,1676674667,1.003
GUSD,calm,1676678260,1.002
GUSD,calm,1676681878,0.991115
GUSD,calm,1676685479,0.991677
GUSD,calm,1676689055,1.0
GUSD,calm,1676692674,0.991352
GUSD,calm,1676696264,0.994056
GUSD,calm,1676699872,0.993254
GUSD,calm,1676703488,0.992611
GUSD,calm,1676707076,0.994575
GUSD,calm,1676710667,1.002
GUSD,calm,1676714253,0.995913
GUSD,calm,1676717884,1.001
GUSD,calm,1676721487,1.019
GUSD,calm,1676725064,0.999877
GUSD,calm,1676728682,0.998382
GUSD,calm,1676732274,1.002
GUSD,calm,1676735863,0.998533
GUSD,calm,1676739476,1.0
GUSD,calm,1676743073,0.999688
GUSD,calm,1676746684,0.998605
GUSD,calm,1676750268,1.0
GUSD,calm,1676753862,1.014
GUSD,calm,1676757470,0.998995
GUSD,calm,1676761086,0.999697
GUSD,calm,1676764657,0.999111
GUSD,calm,1676768268,0.999227
GUSD,calm,1676771848,1.003
GUSD,calm,1676775466,0.998975
GUSD,calm,1676779374,0.999217
GUSD,calm,1676782668,0.998489
GUSD,calm,1676786264,1.0
GUSD,calm,1676789887,0.998149
GUSD,calm,1676793485,1.0
GUSD,calm,1676797069,0.998428
GUSD,calm,1676800667,0.997123
GUSD,calm,1676804271,1.0
GUSD,calm,1676807853,0.999066
GUSD,calm,1676811486,1.004
GUSD,calm,1676815068,1.008
GUSD,calm,1676818668,1.007
GUSD,calm,1676822278,1.011
GUSD,calm,1676825855,0.999735
GUSD,calm,1676829454,1.005
GUSD,calm,1676833085,1.0
GUSD,calm,1676836663,1.003
GUSD,calm,1676840279,1.005
GUSD,calm,1676843887,1.033
GUSD,calm,1676847457,1.001
GUSD,calm,1676851078,0.997482
GUSD,calm,1676854670,0.997741
GUSD,calm,1676858274,1.008
GUSD,calm,1676861879,1.002
GUSD,calm,1676865459,0.999629
GUSD,calm,1676869075,1.027
GUSD,calm,1676872682,0.999723
GUSD,calm,1676876273,1.003
GUSD,calm,1676879868,1.002
GUSD,calm,1676883467,1.001
GUSD,calm,1676887080,1.0
GUSD,calm,1676890672,0.997989
GUSD,calm,1676894255,1.001
GUSD,calm,1676897855,1.008
GUSD,calm,1676901459,1.03
GUSD,calm,1676905083,1.008
GUSD,calm,1676908675,1.005
GUSD,calm,1676912265,1.007
GUSD,calm,1676915874,0.999501
GUSD,calm,1676919479,0.998503
GUSD,calm,1676923053,1.005
GUSD,calm,1676926664,1.005
GUSD,calm,1676930274,1.005
GUSD,calm,1676934177,1.005
GUSD,calm,1676937484,1.005
GUSD,calm,1676941357,1.005
GUSD,calm,1676944678,1.005
GUSD,calm,1676948251,1.007
GUSD,calm,1676951848,1.005
GUSD,calm,1676955483,1.0
GUSD,calm,1676959068,1.001
GUSD,calm,1676962668,1.006
GUSD,calm,1676966269,1.002
GUSD,calm,1676969863,1.001
GUSD,calm,1676973487,1.007
GUSD,calm,1676977065,0.997082
GUSD,calm,1676980656,0.998556
GUSD,calm,1676984288,0.997689
GUSD,calm,1676987865,0.998363
GUSD,calm,1676991464,0.997841
GUSD,calm,1676995060,1.002
GUSD,calm,1676998652,1.002
GUSD,calm,1677002277,1.002
GUSD,calm,1677005886,0.99872
GUSD,calm,1677009468,1.001
GUSD,calm,1677013066,1.001
GUSD,calm,1677016660,0.999145
GUSD,calm,1677020559,0.997428
GUSD,calm,1677023888,0.997965
GUSD,calm,1677027466,0.999678
GUSD,calm,1677031059,1.0
GUSD,calm,1677034665,1.001
GUSD,calm,1677038283,0.999253
GUSD,calm,1677041863,0.997752
GUSD,calm,1677045484,1.001
GUSD,calm,1677049078,0.999684
GUSD,calm,1677052654,0.998373
GUSD,calm,1677056262,0.998245
GUSD,calm,1677059872,0.999597
GUSD,calm,1677063461,0.997541
GUSD,calm,1677067079,0.999776
GUSD,calm,1677070657,0.999119
GUSD,calm,1677074278,0.999137
GUSD,calm,1677077887,1.0
GUSD,calm,1677081482,0.999929
GUSD,calm,1677085064,1.003
GUSD,calm,1677088677,1.0
GUSD,calm,1677092579,1.003
GUSD,calm,1677096148,1.003
GUSD,calm,1677099479,1.003
GUSD,calm,1677103087,1.001
GUSD,calm,1677106662,1.001
GUSD,calm,1677110274,1.0
GUSD,calm,1677114158,1.002
GUSD,calm,1677117468,1.005
GUSD,calm,1677121073,1.004
GUSD,calm,1677124654,1.0
GUSD,calm,1677128270,0.999384
GUSD,calm,1677131853,1.002
GUSD,calm,1677135481,1.003
GUSD,calm,1677139083,1.005
GUSD,calm,1677142678,1.002
GUSD,calm,1677146579,0.999898
GUSD,calm,1677149870,0.999094
GUSD,calm,1677153473,1.0
GUSD,calm,1677157083,1.004
GUSD,calm,1677160656,1.004
GUSD,calm,1677164283,1.002
GUSD,calm,1677167853,1.018
GUSD,calm,1677171458,1.0
GUSD,calm,1677175061,0.996581
GUSD,calm,1677178661,1.015
GUSD,calm,1677182583,1.017
GUSD,calm,1677185854,1.021
GUSD,calm,1677189466,0.999695
GUSD,calm,1677193075,0.999515
GUSD,calm,1677196683,1.001
GUSD,calm,1677200277,1.025
GUSD,calm,1677203879,1.006
GUSD,calm,1677207472,1.023
GUSD,calm,1677211375,1.001
GUSD,calm,1677214676,1.026
GUSD,calm,1677218277,1.024
GUSD,calm,1677221861,1.0
GUSD,calm,1677225474,1.003
GUSD,calm,1677229065,1.0
GUSD,calm,1677232955,1.025
GUSD,calm,1677236268,1.0
GUSD,calm,1677239860,1.025
GUSD,calm,1677243469,0.998708
GUSD,calm,1677247078,1.021
GUSD,calm,1677250657,1.024
GUSD,calm,1677254266,1.0
GUSD,calm,1677257864,1.003
GUSD,calm,1677261460,1.002
GUSD,calm,1677265062,1.003
GUSD,calm,1677268669,1.002
GUSD,calm,1677272264,1.002
GUSD,calm,1677275872,1.005
GUSD,calm,1677279456,1.004
GUSD,calm,1677283068,1.002
GUSD,calm,1677286914,0.997852096445153
GUSD,calm,1677290512,1.001347203375954
GUSD,calm,1677294110,0.9983292646213098
GUSD,calm,1677297470,1.001
GUSD,calm,1677301317,1.0008951093577307
GUSD,calm,1677304915,1.0016963619622248
GUSD,calm,1677308284,1.001
GUSD,calm,1677311877,1.001
GUSD,calm,1677315720,0.9999170864489627
GUSD,calm,1677319078,1.001
GUSD,calm,1677322686,0.99877
GUSD,calm,1677326517,1.015088751925105
GUSD,calm,1677329883,1.002
GUSD,calm,1677333722,1.000327501823251
GUSD,calm,1677337076,1.003
GUSD,calm,1677340662,1.002
GUSD,calm,1677344281,1.015
GUSD,calm,1677348119,1.01806934676189
GUSD,calm,1677351711,1.0015571432218462
GUSD,calm,1677355315,1.001203061740824
GUSD,calm,1677358686,1.006
GUSD,calm,1677362577,1.002
GUSD,calm,1677365872,1.001
GUSD,calm,1677369489,0.999704
GUSD,calm,1677373078,1.003
GUSD,calm,1677376663,1.001
GUSD,calm,1677380559,1.003
GUSD,calm,1677383875,1.003
GUSD,calm,1677387484,1.005
GUSD,calm,1677391368,1.004
GUSD,calm,1677394662,1.001
GUSD,calm,1677398563,1.004
GUSD,calm,1677401866,0.999952
GUSD,calm,1677405466,0.996518
GUSD,calm,1677409065,1.0
GUSD,calm,1677412681,1.002
GUSD,calm,1677416506,0.9928687710226156
GUSD,calm,1677420099,0.9979955371863211
GUSD,calm,1677423716,1.0088162133465832
GUSD,calm,1677427316,0.9991695472523524
GUSD,calm,1677430906,0.9993780014045611
GUSD,calm,1677434269,1.001
GUSD,calm,1677438113,0.9999207189680631
GUSD,calm,1677441699,1.0000419311840338
GUSD,calm,1677445067,1.034
GUSD,calm,1677448898,0.999392433752204
GUSD,calm,1677452249,1.036
GUSD,calm,1677456127,1.0032595576794308
GUSD,calm,1677459700,0.9972658270655009
GUSD,calm,1677463312,1.0015098052609748
GUSD,calm,1677466683,0.997267
GUSD,calm,1677470519,0.9954033134851846
GUSD,calm,1677474109,0.9938688704749329
GUSD,calm,1677477724,0.9944702275720388
GUSD,calm,1677481065,1.004
GUSD,calm,1677484670,0.998832
GUSD,calm,1677488271,0.999446
GUSD,calm,1677492111,1.0001446517520978
GUSD,calm,1677495711,1.0288190791491518
GUSD,calm,1677499304,1.0008243283780789
GUSD,calm,1677502924,1.000679259555011
GUSD,calm,1677506513,0.997164525088188
GUSD,calm,1677510101,0.9999034218447461
GUSD,calm,1677513662,0.999966
GUSD,calm,1677517305,1.0004764862225262
GUSD,calm,1677520908,1.0004043680551886
GUSD,calm,1677524263,1.003
GUSD,calm,1677527858,1.001
GUSD,calm,1677531468,1.0
GUSD,calm,1677535307,1.000854900962747
GUSD,calm,1677538668,1.0
GUSD,calm,1677542266,0.999219
GUSD,calm,1677546116,1.0314625411347134
GUSD,calm,1677549745,0.998955
GUSD,calm,1677553311,0.9986622336841107
GUSD,calm,1677556904,1.0322977501659503
GUSD,calm,1677560506,1.0008485630450668
GUSD,calm,1677564107,1.001061907301265
GUSD,calm,1677567708,1.0009361993260129
GUSD,calm,1677571363,0.998299
GUSD,calm,1677574911,0.9997750931089736
GUSD,calm,1677578488,0.9994943616680324
GUSD,calm,1677581853,0.999108
GUSD,calm,1677585704,1.001035535635303
GUSD,calm,1677589321,1.000101937603865
GUSD,calm,1677592655,0.999541
GUSD,calm,1677596269,0.99927
GUSD,calm,1677599869,1.001
GUSD,calm,1677603459,0.999041
GUSD,calm,1677607072,1.0
GUSD,calm,1677610665,0.999921
GUSD,calm,1677614272,1.027
GUSD,calm,1677618104,1.0215780348540227
GUSD,calm,1677621471,0.996152
GUSD,calm,1677625302,0.9995924937009515
GUSD,calm,1677628653,0.997223
GUSD,calm,1677632268,1.003
GUSD,calm,1677636115,1.0016478235056188
GUSD,calm,1677639460,1.001
GUSD,calm,1677643322,1.0028151850074294
GUSD,calm,1677646906,1.0010923274280625
GUSD,calm,1677650513,1.000902108396856
GUSD,calm,1677654100,1.0211283009256011
GUSD,calm,1677657710,1.001712819803232
GUSD,calm,1677661317,1.0001745995896687
GUSD,calm,1677664909,1.0011017736204748
GUSD,calm,1677668575,1.001
GUSD,calm,1677671857,1.001
GUSD,calm,1677675456,1.001
GUSD,calm,1677679375,1.001
GUSD,calm,1677682667,1.002
GUSD,calm,1677686253,1.001
GUSD,calm,1677689854,1.0
GUSD,calm,1677693480,1.002
GUSD,calm,1677697068,1.001
GUSD,calm,1677700665,1.002
GUSD,calm,1677704267,0.998336
GUSD,calm,1677708181,1.024
GUSD,calm,1677711465,1.024
GUSD,calm,1677715056,1.025
GUSD,calm,1677718658,1.025
GUSD,calm,1677722269,1.001
GUSD,calm,1677725871,1.025
GUSD,calm,1677729487,0.999866
GUSD,calm,1677733070,1.001
GUSD,calm,1677736654,1.0
GUSD,calm,1677740264,0.999975
GUSD,calm,1677744167,0.998244
GUSD,calm,1677747468,1.025
GUSD,calm,1677751059,0.999833
GUSD,calm,1677754962,0.999851
GUSD,calm,1677758274,0.997366
GUSD,calm,1677761863,0.998679
GUSD,calm,1677765457,0.999687
GUSD,calm,1677769081,1.025
GUSD,calm,1677772675,1.022
GUSD,calm,1677776572,0.999589
GUSD,calm,1677779888,0.999628
GUSD,calm,1677783463,0.998944
GUSD,calm,1677787052,1.001
GUSD,calm,1677790653,1.002
GUSD,calm,1677794275,1.0
GUSD,calm,1677797882,1.0
GUSD,calm,1677801474,1.0
GUSD,calm,1677805082,1.001
GUSD,calm,1677808658,1.001
GUSD,calm,1677812264,1.001
GUSD,calm,1677815852,0.999708
GUSD,calm,1677819473,1.0
GUSD,calm,1677823070,0.999698
GUSD,calm,1677826654,1.001
GUSD,calm,1677830273,1.0
GUSD,calm,1677833874,0.999647
GUSD,calm,1677837455,1.0
GUSD,calm,1677841076,1.001
GUSD,calm,1677844980,1.001
GUSD,calm,1677848312,1.018
GUSD,calm,1677851878,1.0
GUSD,calm,1677855449,1.002
GUSD,calm,1677859364,1.001
GUSD,calm,1677862661,1.0
GUSD,calm,1677866247,1.001
GUSD,calm,1677869851,1.001
GUSD,calm,1677873452,1.002
GUSD,calm,1677877078,1.002
GUSD,calm,1677880675,1.003
GUSD,calm,1677884267,1.001
GUSD,calm,1677887877,1.001
GUSD,calm,1677891485,0.999894
GUSD,calm,1677895066,1.0
GUSD,calm,1677898687,1.0
GUSD,calm,1677902286,1.0
GUSD,calm,1677905871,1.001
GUSD,calm,1677909454,1.001
GUSD,calm,1677913063,1.001
GUSD,calm,1677916659,1.001
GUSD,calm,1677920279,0.999606
GUSD,calm,1677923869,1.001
GUSD,calm,1677927467,1.001
GUSD,calm,1677931087,1.001
GUSD,calm,1677934660,1.017
GUSD,calm,1677938277,1.019
GUSD,calm,1677941861,1.018
GUSD,calm,1677945467,1.001
GUSD,calm,1677949085,1.001
GUSD,calm,1677952654,1.0
GUSD,calm,1677956253,0.999758
GUSD,calm,1677959871,0.99893
GUSD,calm,1677963769,1.002
GUSD,calm,1677967072,1.001
GUSD,calm,1677970661,1.001
GUSD,calm,1677974265,1.001
GUSD,calm,1677977872,1.03
GUSD,calm,1677981475,1.001
GUSD,calm,1677985377,0.999328
GUSD,calm,1677988648,1.001
GUSD,calm,1677992260,0.999357
GUSD,calm,1677995864,1.04
GUSD,calm,1677999467,1.002
GUSD,calm,1678003086,1.0
GUSD,calm,1678006649,1.0
GUSD,calm,1678010269,1.0
GUSD,calm,1678013852,1.002
GUSD,calm,1678017489,1.002
GUSD,calm,1678021311,1.0019511650486455
GUSD,calm,1678024685,1.002
GUSD,calm,1678028258,1.001
GUSD,calm,1678031879,1.001
GUSD,calm,1678035725,0.9975441211761075
GUSD,calm,1678039087,1.0
GUSD,calm,1678042979,1.044
GUSD,calm,1678046266,1.0
GUSD,calm,1678050170,0.999159
GUSD,calm,1678053715,0.9996677140925486
GUSD,calm,1678057085,0.999642
GUSD,calm,1678060910,0.9880120307568048
GUSD,calm,1678064521,1.0005958132112807
GUSD,calm,1678068116,1.0003410198559641
GUSD,calm,1678071719,1.0006835470171371
GUSD,calm,1678075325,1.0380939225931205
GUSD,calm,1678078914,0.9998247327749108
GUSD,calm,1678082512,1.0010068724757994
GUSD,calm,1678085878,1.0
GUSD,calm,1678089702,1.000628336343739
GUSD,calm,1678093079,1.001
GUSD,calm,1678096682,1.041
GUSD,calm,1678100280,1.001
GUSD,calm,1678103885,1.0
GUSD,calm,1678107471,1.039
GUSD,calm,1678111087,1.003
GUSD,calm,1678114671,1.003
GUSD,calm,1678118271,1.002
GUSD,calm,1678121880,1.035
GUSD,calm,1678125484,1.037
GUSD,calm,1678129079,1.036
GUSD,calm,1678132676,1.001
GUSD,calm,1678136274,0.999898
GUSD,calm,1678139876,1.001
GUSD,calm,1678143462,1.045
GUSD,calm,1678147086,0.999132
GUSD,calm,1678150683,1.004
GUSD,calm,1678154287,1.002
GUSD,calm,1678157880,1.002
GUSD,calm,1678161472,1.002
GUSD,calm,1678165068,1.002
GUSD,calm,1678168668,1.001
GUSD,calm,1678172278,1.001
GUSD,calm,1678175867,1.0
GUSD,calm,1678179479,1.001
GUSD,calm,1678183061,1.0
GUSD,calm,1678186679,1.0
GUSD,calm,1678190262,0.999658
GUSD,calm,1678193882,0.999709
GUSD,calm,1678197476,1.0
GUSD,calm,1678201072,1.001
GUSD,calm,1678204661,1.001
GUSD,calm,1678208266,0.999936
GUSD,calm,1678211858,1.001
GUSD,calm,1678215473,1.0
GUSD,calm,1678219059,0.999712
GUSD,calm,1678222672,1.0
GUSD,calm,1678226259,1.001
GUSD,calm,1678229864,1.0
GUSD,crisis,1678233483,1.001
GUSD,crisis,1678237070,1.001
GUSD,crisis,1678240674,1.001
GUSD,crisis,1678244279,1.001
GUSD,crisis,1678247853,1.0
GUSD,crisis,1678251463,1.0
GUSD,crisis,1678255061,1.002
GUSD,crisis,1678258662,1.001
GUSD,crisis,1678262270,1.002
GUSD,crisis,1678265862,1.001
GUSD,crisis,1678269470,1.002
GUSD,crisis,1678273083,1.001
GUSD,crisis,1678276679,1.001
GUSD,crisis,1678280262,1.001
GUSD,crisis,1678283874,1.001
GUSD,crisis,1678287459,1.002
GUSD,crisis,1678291078,1.002
GUSD,crisis,1678294680,1.001
GUSD,crisis,1678298284,1.0
GUSD,crisis,1678301861,1.001
GUSD,crisis,1678305479,1.0
GUSD,crisis,1678309055,1.0
GUSD,crisis,1678312957,0.998838
GUSD,crisis,1678316272,1.004
GUSD,crisis,1678319883,1.001
GUSD,crisis,1678323477,1.0
GUSD,crisis,1678327063,0.999378
GUSD,crisis,1678330682,1.002
GUSD,crisis,1678334295,1.002
GUSD,crisis,1678337864,1.0
GUSD,crisis,1678341458,1.001
GUSD,crisis,1678345077,0.999964
GUSD,crisis,1678348684,0.99928
GUSD,crisis,1678352271,1.0
GUSD,crisis,1678355874,1.0
GUSD,crisis,1678359457,0.999978
GUSD,crisis,1678363061,1.0
GUSD,crisis,1678366674,0.998369
GUSD,crisis,1678370277,0.999681
GUSD,crisis,1678373875,1.001
GUSD,crisis,1678377464,0.997612
GUSD,crisis,1678381060,0.998476
GUSD,crisis,1678384679,0.999907
GUSD,crisis,1678388271,0.999999
GUSD,crisis,1678391858,1.002
GUSD,crisis,1678395465,1.004
GUSD,crisis,1678399069,1.0
GUSD,crisis,1678402972,1.001
GUSD,crisis,1678406275,1.001
GUSD,crisis,1678409872,1.0
GUSD,crisis,1678413476,1.002
GUSD,crisis,1678417365,1.001
GUSD,crisis,1678420661,1.0
GUSD,crisis,1678424276,1.0
GUSD,crisis,1678427856,0.99928
GUSD,crisis,1678431460,0.99979
GUSD,crisis,1678435074,1.0
GUSD,crisis,1678438680,1.004
GUSD,crisis,1678442262,1.0
GUSD,crisis,1678445864,1.005
GUSD,crisis,1678449475,1.001
GUSD,crisis,1678453055,1.004
GUSD,crisis,1678456656,0.993779
GUSD,crisis,1678460272,0.995403
GUSD,crisis,1678463870,0.997429
GUSD,crisis,1678467452,0.998348
GUSD,crisis,1678471063,1.001
GUSD,crisis,1678474669,0.992387
GUSD,crisis,1678478260,1.0
GUSD,crisis,1678481873,0.998262
GUSD,crisis,1678485458,0.994449
GUSD,crisis,1678489070,0.996069
GUSD,crisis,1678492661,0.992791
GUSD,crisis,1678496274,0.992497
GUSD,crisis,1678499871,0.970038
GUSD,crisis,1678503469,0.989479
GUSD,crisis,1678507069,0.993192
GUSD,crisis,1678510658,0.992015
GUSD,crisis,1678514276,0.993835
GUSD,crisis,1678518167,0.976963
GUSD,crisis,1678521478,0.957882
GUSD,crisis,1678525066,0.961857
GUSD,crisis,1678528974,0.958046
GUSD,crisis,1678532270,0.973651
GUSD,crisis,1678535877,0.969912
GUSD,crisis,1678539685,0.9642208907740548
GUSD,crisis,1678543062,0.966585
GUSD,crisis,1678546678,0.960463
GUSD,crisis,1678550439,0.9679030291701582
GUSD,crisis,1678554103,0.9741075776609069
GUSD,crisis,1678557701,0.974567264864878
GUSD,crisis,1678561073,0.981128
GUSD,crisis,1678564914,0.9789048261818688
GUSD,crisis,1678568468,0.9825966691284566
GUSD,crisis,1678572080,0.9813509454072081
GUSD,crisis,1678575572,0.976814693500737
GUSD,crisis,1678579069,0.977921
GUSD,crisis,1678582858,0.9793858174782853
GUSD,crisis,1678586470,0.9812115893034804
GUSD,crisis,1678590069,0.9779813233666633
GUSD,crisis,1678593659,0.9795716389196311
GUSD,crisis,1678597275,0.9798326323955326
GUSD,crisis,1678600793,0.9786816488225183
GUSD,crisis,1678604256,0.970614
GUSD,crisis,1678608061,0.9679610920422488
GUSD,crisis,1678611666,0.9670619693939139
GUSD,crisis,1678615240,0.969758131247122
GUSD,crisis,1678618799,0.967738062392633
GUSD,crisis,1678622450,0.9730762166346743
GUSD,crisis,1678626002,0.9652297897129313
GUSD,crisis,1678629665,0.9311048530071899
GUSD,crisis,1678633283,0.9281871173276137
GUSD,crisis,1678636795,0.9706124556030481
GUSD,crisis,1678640266,0.96749
GUSD,crisis,1678643860,0.985899
GUSD,crisis,1678647477,0.98957
GUSD,crisis,1678651054,0.961202
GUSD,crisis,1678654906,0.9634998872875682
GUSD,crisis,1678658266,0.968342
GUSD,crisis,1678661984,0.9834816525412888
GUSD,crisis,1678665704,1.000532558825377
GUSD,crisis,1678669064,0.992053
GUSD,crisis,1678672666,0.991592
GUSD,crisis,1678676276,0.99219
GUSD,crisis,1678679858,0.991047
GUSD,crisis,1678683462,0.98768
GUSD,crisis,1678687060,0.984367
GUSD,crisis,1678690679,0.987382
GUSD,crisis,1678694261,0.981806
GUSD,crisis,1678697872,0.983674
GUSD,crisis,1678701458,1.001
GUSD,crisis,1678705366,0.992691
GUSD,crisis,1678708658,0.991252
GUSD,crisis,1678712564,0.993381
GUSD,crisis,1678716173,0.994905
GUSD,crisis,1678719477,0.996152
GUSD,crisis,1678723075,0.98722
GUSD,crisis,1678730264,1.001
GUSD,crisis,1678733876,0.998925
GUSD,crisis,1678737466,0.999353
GUSD,crisis,1678741076,0.995691
GUSD,crisis,1678744657,0.998199
GUSD,crisis,1678748252,0.999616
GUSD,crisis,1678751868,0.999877
GUSD,crisis,1678755456,0.997002
GUSD,crisis,1678759077,0.998078
GUSD,crisis,1678762658,0.995364
GUSD,crisis,1678766253,0.996658
GUSD,crisis,1678770170,0.997318
GUSD,crisis,1678773473,0.993031
GUSD,crisis,1678777056,0.994738
GUSD,crisis,1678780653,0.995144
GUSD,crisis,1678784574,0.996232
GUSD,crisis,1678787857,0.995344
GUSD,crisis,1678791458,0.9981
GUSD,crisis,1678795066,0.996725
GUSD,crisis,1678798921,1.0027533111300269
GUSD,crisis,1678802433,0.9942993146564614
GUSD,crisis,1678806030,0.9960384749709796
GUSD,crisis,1678809457,0.996877
GUSD,crisis,1678813177,0.998137
GUSD,crisis,1678816680,0.995234
GUSD,crisis,1678820500,0.9868450362390745
GUSD,crisis,1678823872,0.999794
GUSD,crisis,1678827707,0.9947091670962367
GUSD,crisis,1678831294,0.9971627628335452
GUSD,crisis,1678834676,0.999605
GUSD,crisis,1678838519,0.9974727720411716
GUSD,crisis,1678841874,0.996789
GUSD,crisis,1678845702,0.9991126055332484
GUSD,crisis,1678849069,0.999698
GUSD,crisis,1678852913,0.9977552519120646
GUSD,crisis,1678856503,0.9983400843933246
GUSD,crisis,1678859854,0.99672
GUSD,crisis,1678863458,0.997428
GUSD,crisis,1678867306,0.9997385382457976
GUSD,crisis,1678870906,0.9978335249054633
GUSD,crisis,1678874271,0.997039
GUSD,crisis,1678877866,1.001
GUSD,crisis,1678881709,1.0025751491174788
GUSD,crisis,1678885061,1.006
GUSD,crisis,1678888964,0.998548
GUSD,crisis,1678892265,1.001
GUSD,crisis,1678896123,1.0002308982273278
GUSD,crisis,1678899454,0.996472
GUSD,crisis,1678903300,1.0026147376530559
GUSD,crisis,1678906898,1.001904581669149
GUSD,crisis,1678910501,1.003307613558396
GUSD,crisis,1678913863,0.999981
GUSD,crisis,1678917693,1.0018431454253187
GUSD,crisis,1678921307,1.0017802099040112
GUSD,crisis,1678924674,1.002
GUSD,crisis,1678928511,1.0007874503644811
GUSD,crisis,1678931845,1.003
GUSD,crisis,1678935696,1.0011929692133203
GUSD,crisis,1678939303,1.0021940649573577
GUSD,crisis,1678942977,1.001
GUSD,crisis,1678946268,1.001
GUSD,crisis,1678950122,1.0028486660423646
GUSD,crisis,1678953723,1.0008085147847199
GUSD,crisis,1678957310,1.0003246384376137
GUSD,crisis,1678960905,1.000606718655953
GUSD,crisis,1678964269,1.002
GUSD,crisis,1678968107,1.0025400667933646
GUSD,crisis,1678971474,1.002
GUSD,crisis,1678975056,1.005
GUSD,crisis,1678978675,1.003
GUSD,crisis,1678982277,1.003
GUSD,crisis,1678985858,1.002
GUSD,crisis,1678989774,1.001
GUSD,crisis,1678993068,1.003
GUSD,crisis,1678996663,1.002
GUSD,crisis,1679000558,1.0
GUSD,crisis,1679003870,1.004
GUSD,crisis,1679007471,1.003
USDP,calm,1676505760,0.996524
USDP,calm,1676509070,0.991552
USDP,calm,1676512910,1.0007040920301118
USDP,calm,1676516510,0.99698366821701
USDP,calm,1676519862,0.993437
USDP,calm,1676523513,0.9976781305411816
USDP,calm,1676527056,0.995496
USDP,calm,1676530912,0.9983416889262892
USDP,calm,1676534518,0.9923413684047402
USDP,calm,1676537854,0.998206
USDP,calm,1676541697,0.9919998417872361
USDP,calm,1676545069,0.992842
USDP,calm,1676548898,0.9927567875223918
USDP,calm,1676552272,0.990986
USDP,calm,1676555863,0.999192
USDP,calm,1676559459,0.998836
USDP,calm,1676563354,0.990801
USDP,calm,1676566668,0.999072
USDP,calm,1676570266,0.9882
USDP,calm,1676573867,0.987818
USDP,calm,1676577460,1.002
USDP,calm,1676581058,0.997558
USDP,calm,1676584664,0.998439
USDP,calm,1676588273,0.998871
USDP,calm,1676591862,1.009
USDP,calm,1676595464,0.99837
USDP,calm,1676599066,0.999419
USDP,calm,1676602650,1.001
USDP,calm,1676606271,0.990304
USDP,calm,1676610173,0.996921
USDP,calm,1676613464,0.998315
USDP,calm,1676617067,0.998684
USDP,calm,1676620672,0.998538
USDP,calm,1676624263,0.987405
USDP,calm,1676627864,1.0
USDP,calm,1676631462,0.998572
USDP,calm,1676635073,0.998419
USDP,calm,1676638669,0.990496
USDP,calm,1676642273,0.999832
USDP,calm,1676645871,1.011
USDP,calm,1676649474,0.997772
USDP,calm,1676653065,0.995319
USDP,calm,1676656669,0.99978
USDP,calm,1676660254,0.998701
USDP,calm,1676663867,0.999392
USDP,calm,1676667475,0.999202
USDP,calm,1676671070,1.001
USDP,calm,1676674672,0.99935
USDP,calm,1676678269,1.002
USDP,calm,1676681855,0.987783
USDP,calm,1676685772,0.999089
USDP,calm,1676689073,0.999522
USDP,calm,1676692667,0.999599
USDP,calm,1676696274,0.99916
USDP,calm,1676699872,0.999672
USDP,calm,1676703473,0.999992
USDP,calm,1676707061,1.002
USDP,calm,1676710667,0.998757
USDP,calm,1676714259,0.99954
USDP,calm,1676717861,0.999829
USDP,calm,1676721468,0.999292
USDP,calm,1676725063,0.999365
USDP,calm,1676728673,0.999404
USDP,calm,1676732268,0.991071
USDP,calm,1676735866,0.991173
